Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Knightsbridge Supreme French Grey (4 M),CA72916HUG-F54B2,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  French Grey 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme French Grey (5 M),CA72916HUG-32F12,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  French Grey  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Frosted Mink (4 M),CA72916HUG-204DD,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Frosted Mink 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Frosted Mink (5 M),CA72916HUG-3907F,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Frosted Mink  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Grey Marl (4 M),CA72916HUG-E0659,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Grey Marl 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Grey Marl (5 M),CA72916HUG-50930,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Grey Marl  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Gunmetal (4 M),CA72916HUG-CC153,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Gunmetal 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Gunmetal (5 M),CA72916HUG-A13CB,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Gunmetal  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Metallic Grey (4 M),CA72916HUG-B9029,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Metallic Grey 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Metallic Grey (5 M),CA72916HUG-C9507,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Metallic Grey  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Oyster Grey (4 M),CA72916HUG-1F31E,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Oyster Grey 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Oyster Grey (5 M),CA72916HUG-CC3BD,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Oyster Grey  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Pewter (4 M),CA72916HUG-91CA0,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Pewter 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Pewter (5 M),CA72916HUG-D0639,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Pewter  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Scotch Mist (4 M),CA72916HUG-D59BB,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Scotch Mist 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Scotch Mist (5 M),CA72916HUG-630A4,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Scotch Mist  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Silver Blonde (4 M),CA72916HUG-B3C12,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Silver Blonde 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Silver Blonde (5 M),CA72916HUG-438C0,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Silver Blonde  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Stone Grey (4 M),CA72916HUG-3D47D,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Stone Grey 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Stone Grey (5 M),CA72916HUG-C12A5,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Stone Grey  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Tea Green (4 M),CA72916HUG-FA378,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Tea Green 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Tea Green (5 M),CA72916HUG-E90EE,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Tea Green  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme White Pepper (4 M),CA72916HUG-80D16,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  White Pepper 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme White Pepper (5 M),CA72916HUG-61810,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  White Pepper  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Wild Rice (4 M),CA72916HUG-712AA,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Wild Rice 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Wild Rice (5 M),CA72916HUG-5DC85,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Wild Rice  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Winter Grey (4 M),CA72916HUG-7617C,Hugh Mackay,49.48,49.48,100.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Winter Grey 4,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Knightsbridge Supreme Winter Grey (5 M),CA72916HUG-60B70,Hugh Mackay,61.849999999999994,61.849999999999994,125.0,Carpet,Carpet,Hugh Mackay Knightsbridge Supreme  Winter Grey  5,Price per SQM: £30.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Ashen (4 M),CA53945HUG-DB75F,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic Ashen 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Ashen (5 M),CA53945HUG-4A562,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic Ashen  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Celadon (4 M),CA53945HUG-798A8,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Celadon 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Celadon (5 M),CA53945HUG-84E2A,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Celadon  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Chrome (4 M),CA53945HUG-D5A83,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Chrome 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Chrome (5 M),CA53945HUG-5CED8,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Chrome  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Claret (4 M),CA53945HUG-FC028,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Claret 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Claret (5 M),CA53945HUG-99FC5,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Claret  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Cotton Fields (4 M),CA53945HUG-FC4A8,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Cotton Fields 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Cotton Fields (5 M),CA53945HUG-DC7BC,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Cotton Fields  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Devon Cream (4 M),CA53945HUG-FA456,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Devon Cream 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Devon Cream (5 M),CA53945HUG-AF959,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Devon Cream  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Fawn (4 M),CA53945HUG-1CC3D,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Fawn 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Fawn (5 M),CA53945HUG-3DDF5,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Fawn  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Goldrush (4 M),CA53945HUG-2FE22,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Goldrush 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Goldrush (5 M),CA53945HUG-7B760,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Goldrush  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic In the Navy (4 M),CA53945HUG-80E2B,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  In the Navy 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic In the Navy (5 M),CA53945HUG-FB1BA,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  In the Navy  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Misty Dawn (4 M),CA53945HUG-38264,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Misty Dawn 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Misty Dawn (5 M),CA53945HUG-68F57,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Misty Dawn  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Olive Brown (4 M),CA53945HUG-84540,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Olive Brown 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Olive Brown (5 M),CA53945HUG-C2634,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Olive Brown  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Pearl Grey (4 M),CA53945HUG-74A23,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Pearl Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Pearl Grey (5 M),CA53945HUG-0913F,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Pearl Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Platinum (4 M),CA53945HUG-C13EB,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Platinum 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Platinum (5 M),CA53945HUG-7D519,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Platinum  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Silver Cloud (4 M),CA53945HUG-6DD2F,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Silver Cloud 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Silver Cloud (5 M),CA53945HUG-032A0,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Silver Cloud  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Slate Grey (4 M),CA53945HUG-484B7,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Slate Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Slate Grey (5 M),CA53945HUG-3B19A,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Slate Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Smokey Grey (4 M),CA53945HUG-128D1,Hugh Mackay,37.76,37.76,80.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Smokey Grey 4,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Classic Smokey Grey (5 M),CA53945HUG-A3C58,Hugh Mackay,47.199999999999996,47.199999999999996,100.0,Carpet,Carpet,Hugh Mackay Prestige Classic  Smokey Grey  5,Price per SQM: £24.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Ashen (4 M),CA25925HUG-DB75F,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite Ashen 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Ashen (5 M),CA25925HUG-4A562,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite Ashen  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Celadon (4 M),CA25925HUG-798A8,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Celadon 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Celadon (5 M),CA25925HUG-84E2A,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Celadon  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Chrome (4 M),CA25925HUG-D5A83,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Chrome 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Chrome (5 M),CA25925HUG-5CED8,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Chrome  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Claret (4 M),CA25925HUG-FC028,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Claret 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Claret (5 M),CA25925HUG-99FC5,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Claret  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Cotton Fields (4 M),CA25925HUG-FC4A8,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Cotton Fields 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Cotton Fields (5 M),CA25925HUG-DC7BC,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Cotton Fields  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Devon Cream (4 M),CA25925HUG-FA456,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Devon Cream 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Devon Cream (5 M),CA25925HUG-AF959,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Devon Cream  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Fawn (4 M),CA25925HUG-1CC3D,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Fawn 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Fawn (5 M),CA25925HUG-3DDF5,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Fawn  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Goldrush (4 M),CA25925HUG-2FE22,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Goldrush 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Goldrush (5 M),CA25925HUG-7B760,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Goldrush  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite In the Navy (4 M),CA25925HUG-80E2B,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  In the Navy 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite In the Navy (5 M),CA25925HUG-FB1BA,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  In the Navy  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Misty Dawn (4 M),CA25925HUG-38264,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Misty Dawn 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Misty Dawn (5 M),CA25925HUG-68F57,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Misty Dawn  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Olive Brown (4 M),CA25925HUG-84540,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Olive Brown 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Olive Brown (5 M),CA25925HUG-C2634,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Olive Brown  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Pearl Grey (4 M),CA25925HUG-74A23,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Pearl Grey 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Pearl Grey (5 M),CA25925HUG-0913F,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Pearl Grey  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Platinum (4 M),CA25925HUG-C13EB,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Platinum 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Platinum (5 M),CA25925HUG-7D519,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Platinum  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Silver Cloud (4 M),CA25925HUG-6DD2F,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Silver Cloud 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Silver Cloud (5 M),CA25925HUG-032A0,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Silver Cloud  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Slate Grey (4 M),CA25925HUG-484B7,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Slate Grey 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Slate Grey (5 M),CA25925HUG-3B19A,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Slate Grey  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Smokey Grey (4 M),CA25925HUG-128D1,Hugh Mackay,46.16,46.16,93.33333333333334,Carpet,Carpet,Hugh Mackay Prestige Elite  Smokey Grey 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Prestige Elite Smokey Grey (5 M),CA25925HUG-A3C58,Hugh Mackay,57.699999999999996,57.699999999999996,116.66666666666669,Carpet,Carpet,Hugh Mackay Prestige Elite  Smokey Grey  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Safari Leopard (4 M),CA48956HUG-5CE4D,Hugh Mackay,157.96,157.96,250.0,Carpet,Carpet,Hugh Mackay Safari Leopard 4,"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Safari Ocelot (4 M),CA48956HUG-2F392,Hugh Mackay,157.96,157.96,250.0,Carpet,Carpet,Hugh Mackay Safari  Ocelot 4,"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Safari Zebra (4 M),CA48956HUG-46FC1,Hugh Mackay,157.96,157.96,250.0,Carpet,Carpet,Hugh Mackay Safari  Zebra 4,"Price per SQM: £75.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
